Date,ADSGn.DE Close,ADSGn.DE Volume,AIRG.DE Close,AIRG.DE Volume,ALVG.DE Close,ALVG.DE Volume,BASFn.DE Close,BASFn.DE Volume,BAYGn.DE Close,BAYGn.DE Volume,BMWG.DE Close,BMWG.DE Volume,BEIG.DE Close,BEIG.DE Volume,BNRGn.DE Close,BNRGn.DE Volume,CBKG.DE Close,CBKG.DE Volume,CONG.DE Close,CONG.DE Volume,1COV. Volume,1COV.DE Volume,DHER.DE Close,DHER.DE Volume,DBKGn.DE Close,DBKGn.DE Volume,DB1Gn. Volume,DB1Gn.DE Volume,LHAG.DE Close,LHAG.DE Volume,DPWGn.DE Close,DPWGn.DE Volume,DTEGn.DE Close,DTEGn.DE Volume,DWNG.DE Close,DWNG.DE Volume,EONGn.DE Close,EONGn.DE Volume,FMEG.DE Close,FMEG.DE Volume,FREG.DE Close,FREG.DE Volume,HEIG.DE Close,HEIG.DE Volume,HFGG.DE Close,HFGG.DE Volume,HNKG.DE Close,HNKG.DE Volume,IFXGn.DE Close,IFXGn.DE Volume,SDFGn.DE Close,SDFGn.DE Volume,LXSG.DE Close,LXSG.DE Volume,LINI.DE Close,LINI.DE Volume,MBGn.DE Close,MBGn.DE Volume,MRCG.DE Close,MRCG.DE Volume,MTXGn.DE Close,MTXGn.DE Volume,MUVGn.DE Close,MUVGn.DE Volume,PSHG_p.DE Close,PSHG_p.DE Volume,PSMGn.DE Close,PSMGn.DE Volume,PUMG.DE Close,PUMG.DE Volume,QIA.DE Close,QIA.DE Volume,RWEG.DE Close,RWEG.DE Volume,SZGG.DE Close,SZGG.DE Volume,SAPG.DE Close,SAPG.DE Volume,SATG.DE Close,SATG.DE Volume,SIEGn.DE Close,SIEGn.DE Volume,ENR1n. Volume,ENR1n.DE Volume,SHLG.DE Close,SHLG.DE Volume,SY1G. Volume,SY1G.DE Volume,TKAG.DE Close,TKAG.DE Volume,VOWG.DE Close,VOWG.DE Volume,VNAn.DE Close,VNAn.DE Volume,WDIG.H Close,WDIG.H Volume,ZALG.DE Close,ZALG.DE Volume,.GDAXI Close,.GDAXI Volume,nr_nans
2012-04-02,61.11,1433915.0,30.885,98424.0,90.86,2771696.0,66.61,2854765.0,52.983675,2763731.144,69.21,3238087.0,49.895,683395.0,31.356635,555126.5551,14.300345,6979297.685,65.100235,938199.0,,,,,31.947749,6416754.796,51.53,810154.0,7.47223,5643065.52,14.825,5203613.0,9.108,10780856.0,10.875678,567272.5767,15.850588,8299556.0,54.67,814424.0,26.51664,1573453.573,45.735,1353262.0,,,47.0,472770.0,7.862,8201976.0,39.98,987366.0,63.05,475686.0,,,38.648699,6309239.0,43.275,1149660.0,61.73,176563.0,114.85,837930.0,45.075,584208.0,19.44,426431.0,27.085,310170.0,11.824018,600380.1776,34.109689,3709594.0,41.72,329251.0,53.21,3138380.0,11.0075,12760.0,66.773672,2977218.0,,,,,22.015,403180.0,18.945,2897675.0,123.35,113679.0,,,14.265,54.78260869565217,,,7056.65,137223664.0,17
2012-04-03,60.5,1164015.0,31.17,149582.0,90.16,2054849.0,65.69,2245401.0,53.072243,2674341.4,67.99,2089514.0,49.54,410224.0,31.009969,492444.4924,13.814193,7732579.025,64.536868,354366.0,,,,,30.985826,6406786.032,51.32,833558.0,7.529324,5572142.977,14.59,4163367.0,9.045,8773180.0,10.952335,366604.5703,15.591821,6819589.0,54.48,487223.0,26.503307,961299.9613,45.345,826621.0,,,47.0,198390.0,7.88,8724663.0,39.42,1005591.0,61.75,429412.0,,,38.33043,5389524.0,43.09,747254.0,62.24,160009.0,114.1,658470.0,44.525,493342.0,19.76,862814.0,27.4,304500.0,12.0588,879530.498,33.838032,2560579.0,40.955,496488.0,52.44,3291240.0,11.24,15716.0,66.170927,2510831.0,,,,,22.18,555855.0,18.605,2338523.0,121.45,153755.0,,,14.34,51.95652173913043,,,6982.28,130860413.0,17
2012-04-04,58.48,1050267.0,30.25,135529.0,87.07,3741408.0,63.55,3902421.0,51.537055,2989276.442,66.56,2904477.0,48.44,624534.0,30.303303,496878.4969,13.335521,10340033.91,62.676861,534305.0,,,,,29.896215,10523503.94,50.55,1357268.0,7.186758,9880945.242,14.13,4305957.0,8.85,17159103.0,10.588216,351141.3556,15.192706,10756221.0,52.83,767947.0,25.736641,1604881.605,43.34,1392793.0,,,46.31,330230.0,7.428,13448027.0,38.06,1462551.0,59.17,612252.0,,,37.442628,10245605.0,42.46,895100.0,60.5,324882.0,111.1,920456.0,43.455,623737.0,18.765,836734.0,26.545,271160.0,11.898949,588281.5163,33.304249,3926522.0,39.39,543440.0,51.25,4137862.0,11.0,3876.0,64.572342,3980356.0,,,,,21.45,421018.0,17.96,3401188.0,116.95,132067.0,,,14.205,49.130434782608695,,,6784.06,192787646.0,17
2012-04-05,59.41,999969.0,30.59,189871.0,86.68,2726677.0,63.48,3924525.0,51.17294,3093380.212,66.78,2584787.0,48.55,287400.0,30.213303,400293.4003,13.088705,13254180.23,63.374364,422697.0,,,,,29.930265,9166238.932,50.23,823509.0,7.268831,6043324.739,14.155,3368374.0,8.801,17518296.0,10.56426,477512.461,15.131303,10335609.0,52.7,438305.0,25.439975,1370209.37,43.5,1566568.0,,,46.285,103536.0,7.462,7859190.0,38.335,1169229.0,59.73,373994.0,,,35.893162,6822869.0,41.7,754870.0,60.9,150862.0,111.5,880906.0,43.68,490381.0,18.56,860373.0,26.73,119820.0,11.873972,588252.6274,33.170803,3216138.0,40.555,577227.0,50.78,5536433.0,11.0,1600.0,64.5374,3722502.0,,,,,21.49,368140.0,18.1,2821773.0,117.7,135367.0,,,13.865,46.30434782608695,,,6775.26,197220429.0,17
2012-04-10,58.03,967711.0,29.7,122184.0,83.5,3424036.0,62.01,3845649.0,49.883776,3608410.773,65.08,2751649.0,48.06,370210.0,29.53997,401973.402,12.318341,10128732.79,60.664835,632089.0,,,,,28.683171,9267938.89,49.135,1249337.0,7.120385,5126552.517,14.1,5139347.0,8.681,16290305.0,10.588216,386519.8383,14.859378,10046838.0,52.2,743171.0,24.866642,1973962.974,41.87,1535982.0,,,45.64,133094.0,7.126,8634093.0,37.67,1389732.0,56.96,502686.0,,,34.184562,7352915.0,40.68,1001244.0,60.0,267292.0,109.15,810056.0,41.95,1103679.0,18.55,832432.0,26.485,142030.0,11.504315,609688.1735,32.698977,3646488.0,38.905,392999.0,50.05,4545353.0,11.3175,7452.0,63.296968,4073051.0,,,,,21.11,307221.0,17.385,3720738.0,113.9,144739.0,,,14.045,43.47826086956522,,,6606.43,178357582.0,17
2012-04-11,58.46,970439.0,29.97,141945.0,84.17,2860246.0,62.69,3402378.0,50.375823,2490350.017,66.71,3117808.0,48.355,519847.0,29.686637,532374.5324,12.826931,9122625.5,62.050897,535955.0,,,,,29.351409,9491935.358,49.005,1017987.0,7.183189,5493186.022,14.15,4003326.0,8.754,14472455.0,10.511559,330167.8639,15.026042,7924098.0,52.11,663891.0,24.623309,1901017.901,42.675,1230134.0,,,45.55,82408.0,7.132,12381851.0,37.62,1255891.0,58.0,758346.0,,,34.594961,5851865.0,40.55,672604.0,60.4,236907.0,110.9,896389.0,42.95,929364.0,18.68,490591.0,26.71,140900.0,11.439376,496585.3349,32.827657,3405662.0,39.395,356651.0,50.43,4044085.0,11.125,2168.0,63.707534,3231839.0,,,,,21.45,272104.0,17.62,3510216.0,117.25,110552.0,,,13.795,40.65217391304348,,,6674.73,163586861.0,17
2012-04-12,59.54,1017276.0,30.835,176342.0,84.07,3217154.0,63.55,4241763.0,50.96628,2821771.272,68.65,3676956.0,49.13,570986.0,30.413303,561588.5616,12.83441,11473600.6,63.16869,496452.0,,,,,29.930265,9074004.954,49.325,805386.0,7.300946,5794800.191,14.37,4065091.0,8.73,17131335.0,10.597798,243838.1043,14.973411,11190236.0,52.86,638825.0,25.099975,1944682.945,43.84,1349306.0,,,46.3,173726.0,7.543,15586952.0,38.395,1232862.0,60.4,475302.0,,,34.984422,6161349.0,41.115,540972.0,61.65,237527.0,111.55,1022318.0,43.5,711121.0,19.18,803024.0,26.805,163170.0,11.479338,508489.4777,33.008762,3804616.0,40.475,388210.0,50.67,3992961.0,11.8,13356.0,63.777417,3954141.0,,,,,21.9,244414.0,17.94,3366616.0,118.85,107291.0,,,14.135,37.826086956521735,,,6743.24,194638135.0,17
2012-04-13,58.29,755413.0,30.11,163106.0,81.88,2979264.0,61.63,4298211.0,49.696798,3178126.096,67.5,2655072.0,48.77,807208.0,30.163303,658926.6589,12.288424,10628776.51,61.648492,395023.0,,,,,28.968342,9837475.334,47.165,1330811.0,7.103971,8312638.718,14.03,4031996.0,8.559,16931898.0,10.631335,259703.1101,14.600611,9470742.0,51.91,645791.0,24.443309,1483075.483,42.59,1074626.0,,,45.7,262067.0,7.374,7450785.0,37.84,1153498.0,58.73,429199.0,,,33.749037,6735368.0,40.35,774686.0,60.95,155941.0,108.6,1005077.0,42.815,579930.0,18.88,705005.0,26.49,155570.0,11.56426,708584.4258,32.489277,4175588.0,39.525,335557.0,49.94,12059122.0,11.25125,3800.0,62.536985,3999249.0,,,,,21.54,283256.0,17.495,2820427.0,117.25,103706.0,,,14.44,35.0,,,6583.9,187253310.0,16
2012-04-16,59.43,716038.0,30.6,175838.0,82.0,3038731.0,62.86,3476801.0,50.129799,2109095.158,68.71,2757322.0,49.595,500468.0,30.27997,287349.2873,11.847148,11385536.8,62.256571,495674.0,,,,,28.806603,7581025.658,47.525,839886.0,7.029034,6465148.246,13.965,4429949.0,8.552,13095496.0,10.530723,232513.859,14.802362,7702109.0,52.43,443165.0,24.583309,1131448.131,42.555,791035.0,,,46.205,156678.0,7.444,5980806.0,37.77,769978.0,59.36,388164.0,,,34.209689,4808117.0,41.085,667706.0,61.85,249404.0,109.15,830889.0,42.96,379250.0,18.66,403686.0,26.9,134400.0,11.444371,540685.1671,33.266122,4944443.0,39.405,231237.0,49.0,6236029.0,11.775,3324.0,62.668017,2451716.0,,,,,21.78,477002.0,17.44,2215093.0,118.05,108191.0,,,14.245,200.0,,,6625.19,169859622.0,16
2012-04-17,60.32,846955.0,30.915,87237.0,84.76,3069706.0,65.57,4624348.0,52.009421,2901229.048,70.0,2503480.0,50.26,851945.0,31.336635,519762.5198,12.53524,9614786.757,62.90042,473676.0,,,,,30.109029,8373071.361,49.415,1067012.0,7.229578,4908076.449,14.48,5466870.0,8.704,15410534.0,10.703201,293453.5564,15.087444,9882493.0,52.94,549742.0,24.859975,1772485.772,44.09,873874.0,,,46.2,276975.0,7.566,8208490.0,37.69,1482337.0,60.96,640671.0,,,35.558143,5928099.0,41.71,655562.0,62.9,176871.0,114.0,1217850.0,43.335,539027.0,18.925,512571.0,27.275,155000.0,11.804037,491089.7077,34.08586,4841160.0,40.575,392943.0,49.5,4819190.0,11.74375,2816.0,63.716269,4182255.0,,,,,21.785,661114.0,17.995,2694400.0,119.7,106288.0,,,14.12,500.0,,,6801.0,170319175.0,16
2012-04-18,59.89,771237.0,30.66,71586.0,84.03,1929742.0,64.72,2674877.0,51.69451,2041939.04,69.44,2314609.0,50.34,380645.0,30.983302,393540.3935,12.258507,7728700.433,62.283398,451313.0,,,,,29.48761,7290043.698,48.43,519605.0,7.093979,4424810.84,14.27,3155929.0,8.576,12849979.0,10.521141,195472.9007,14.912009,7745653.0,53.02,490633.0,24.656642,1024321.024,43.4,718397.0,,,45.87,144082.0,7.577,8592199.0,37.42,703929.0,61.78,714092.0,,,35.202184,4029642.0,41.455,321802.0,61.78,268977.0,113.3,779139.0,42.72,591012.0,18.845,392197.0,27.06,127960.0,11.868977,377602.647,33.919053,4379219.0,39.82,327109.0,49.655,3471861.0,11.5525,2076.0,62.143891,4438805.0,,,,,21.825,460489.0,18.525,5435122.0,118.65,92975.0,,,14.23,336.0,,,6732.03,138944684.0,17
2012-04-19,59.51,1212358.0,30.92,193013.0,83.4,3156747.0,65.01,5311143.0,51.566578,3680056.295,68.32,2865183.0,51.61,905313.0,30.679969,402339.4023,11.966816,10255014.93,61.791569,486732.0,,,,,28.857679,15696652.44,47.005,1576121.0,7.014761,6110019.897,14.055,4054628.0,8.492,16787160.0,10.468439,150740.514,14.71903,10208039.0,53.62,589371.0,24.836642,1730149.73,42.91,925237.0,,,45.7,119514.0,7.673,11117827.0,37.18,829708.0,61.08,487802.0,,,34.213877,9396936.0,41.845,752572.0,61.17,345206.0,113.4,1138823.0,41.87,638158.0,19.04,731980.0,27.05,116230.0,11.973879,384035.2367,34.047732,7501820.0,39.41,433409.0,49.31,4356094.0,11.55,2364.0,61.025755,5995545.0,,,,,21.77,504422.0,18.345,3902341.0,115.5,123792.0,,,14.205,172.0,,,6671.22,196543635.0,17
2012-04-20,59.39,971669.0,30.7,100879.0,84.66,2914162.0,66.2,4653575.0,52.875424,3561917.295,69.84,2618937.0,51.81,414389.0,30.729969,362616.3626,12.236069,7035267.393,61.880993,371093.0,,,,,29.351409,10224080.37,47.59,1408412.0,7.050445,5802973.321,14.04,4166188.0,8.545,21202836.0,10.593007,188873.0917,15.004113,12102084.0,53.54,793690.0,24.139976,2833328.833,42.87,1129015.0,,,46.32,158835.0,7.626,9627570.0,37.135,1001931.0,61.4,396705.0,,,34.532145,6745513.0,43.225,1363534.0,61.62,216372.0,115.4,1114200.0,41.78,750900.0,19.035,439613.0,26.73,219590.0,12.038819,516969.3258,32.37966,5391274.0,39.595,274837.0,49.64,4374443.0,11.38659608522379,2205.9852817020765,61.742061,5588865.0,,,,,22.005,384428.0,18.31,3630867.0,113.1,119368.0,,,13.83,8.0,,,6750.12,165783449.0,18
2012-04-23,56.94,1437897.0,29.225,204797.0,82.28,3043608.0,63.67,3982404.0,50.55296,3542530.955,67.0,2617648.0,50.91,480673.0,30.036637,302544.3025,11.547977,11296945.02,60.208775,474683.0,,,,,28.07452,8711400.84,45.75,1235908.0,6.676476,8890368.232,13.3,7487222.0,8.419,18367023.0,10.180976,174726.9166,14.574296,9892156.0,52.35,637652.0,24.023309,1625710.626,40.52,1620329.0,,,45.675,92632.0,7.119,11172883.0,36.22,1274338.0,58.0,574716.0,,,33.083186,5954413.0,41.19,903832.0,59.0,298821.0,111.8,1156483.0,40.915,666779.0,18.03,529666.0,26.5,339830.0,11.839004,552350.4953,31.078564,5608474.0,37.54,451124.0,48.685,3565218.0,11.085,724.0,60.187153,4209882.0,,,,,21.5,235193.0,17.46,4434334.0,109.65,135437.0,,,13.725,107.27272727272727,,,6523.0,197032843.0,17
2012-04-24,57.87,645703.0,29.625,180839.0,82.9,2130312.0,63.93,2953697.0,51.261509,2531705.78,67.6,1937241.0,51.76,503105.0,30.166637,352506.3525,11.547977,10131413.0,61.657434,436299.0,,,,,28.449074,8497746.701,45.76,1254388.0,6.827777,8104726.208,13.715,5624755.0,8.532,16409928.0,10.401365,164800.0692,14.806748,8496310.0,52.55,562304.0,24.369976,1600645.601,40.7,905059.0,,,45.37,85441.0,7.272,8407126.0,36.01,1140027.0,58.37,444916.0,,,33.732286,4826041.0,41.685,648540.0,59.76,244571.0,113.95,1124074.0,40.845,775586.0,18.11,387716.0,26.485,338290.0,12.218652,1193834.729,31.307328,3931344.0,37.655,316486.0,49.29,3880475.0,11.425,1492.0,60.982078,3414648.0,,,,,21.36,273662.0,17.315,4905716.0,112.5,98199.0,,,13.425,206.54545454545453,,,6590.41,170335735.0,17
2012-04-25,58.78,862846.0,30.49,109684.0,84.49,2238125.0,65.19,3926905.0,52.363695,3446164.242,69.68,2337231.0,51.85,347302.0,30.866636,324867.3249,12.146318,10884675.89,64.107635,690296.0,,,,,29.057725,8545312.72,46.435,1256218.0,7.086842,7379629.526,14.14,4717478.0,8.527,19737706.0,10.478021,273707.3537,14.86815,7632561.0,52.6,479212.0,24.649975,1508596.509,41.76,940300.0,,,45.93,140539.0,7.403,6654599.0,37.605,1622952.0,60.66,471177.0,,,34.607525,4781291.0,41.75,449790.0,62.55,310968.0,115.05,985942.0,41.585,681402.0,18.92,439352.0,26.925,949020.0,12.333545,689120.0641,31.150053,3333549.0,39.12,367980.0,50.0,5076232.0,11.75,1748.0,61.611029,5026085.0,,,,,21.71,376195.0,17.795,2659333.0,115.5,85230.0,,,13.59,305.8181818181818,,,6704.5,177312068.0,17
2012-04-26,58.63,911668.0,30.25,192449.0,84.04,2463656.0,65.0,3728059.0,53.14113,4274929.758,71.25,3749825.0,52.81,639269.0,30.999969,356898.3569,11.944378,7492276.108,65.100235,581444.0,,,,,28.257541,15236456.41,46.595,956598.0,6.972654,5252391.828,14.07,3495599.0,8.478,18743377.0,10.506768,188311.6278,14.876922,8092784.0,52.76,1005616.0,25.343308,9127563.128,41.05,1175405.0,,,46.245,126042.0,7.471,6759596.0,37.19,1316804.0,61.15,437411.0,,,35.72984,8744544.0,41.385,547300.0,62.98,185236.0,117.15,1952937.0,44.675,1752988.0,18.865,353379.0,26.61,292440.0,12.478411,1727083.899,31.021373,3455791.0,39.055,205786.0,50.51,4949652.0,11.6075,5352.0,61.427585,3842277.0,,,,,21.85,234305.0,17.64,2377353.0,124.55,325599.0,,,14.145,405.09090909090907,,,6739.9,166762898.0,17
2012-04-27,59.82,848075.0,30.55,150514.0,84.98,2349723.0,65.25,7224633.0,54.774728,5088167.301,72.13,2623097.0,52.35,634780.0,31.236635,579954.58,12.265986,8256145.661,67.049665,1021247.0,,,,,28.517175,10832119.79,48.4,1154368.0,7.118958,4974921.533,14.2,3404868.0,8.529,13260695.0,10.794231,298524.4723,15.104988,10180015.0,52.67,477625.0,25.146642,2698112.698,42.345,1087376.0,,,46.35,93947.0,7.462,6086602.0,37.94,1090785.0,62.31,840222.0,,,35.239874,7492517.0,41.775,270600.0,64.33,237512.0,109.95,1366943.0,46.03,1075823.0,19.44,395566.0,26.64,254380.0,12.318559,1073263.153,31.350222,3536330.0,40.02,239775.0,50.51,3256892.0,11.5475,3216.0,61.654706,3552860.0,,,,,21.93,290352.0,17.89,3350651.0,127.15,244009.0,,,13.97,504.3636363636363,,,6801.32,160819445.0,17
2012-04-30,63.0,1905932.0,29.785,180619.0,84.18,1662673.0,62.19,4592997.0,52.363695,2844650.161,71.81,1892410.0,53.0,455736.0,31.366635,386613.3866,12.22859,5356810.834,65.475813,364375.0,,,,,27.980882,7314984.404,47.43,897226.0,7.016188,3893651.216,14.1,2754725.0,8.517,11968789.0,10.640917,276254.8132,15.012884,7328143.0,53.63,546340.0,25.133308,1240687.241,41.535,923257.0,,,46.24,135618.0,7.521,5650979.0,37.755,756228.0,60.15,598831.0,,,34.980234,3603573.0,41.5,273282.0,63.62,116016.0,109.65,878988.0,46.115,369772.0,19.18,380108.0,26.5,244730.0,12.478411,921118.9239,30.95465,2391119.0,39.44,275133.0,50.09,2787527.0,11.61125,1688.0,61.121845,2701875.0,,,,,21.9,344767.0,17.9,2423333.0,128.95,147632.0,,,14.035,603.6363636363636,,,6761.19,113632751.0,17
2012-05-02,63.16,1196927.0,30.0,103914.0,84.28,2409520.0,61.31,4581214.0,52.344013,3006335.77,71.07,2681607.0,53.0,558059.0,30.973302,730092.7301,11.92942,7990117.605,66.504183,573036.0,,,,,27.291362,10513026.52,47.025,891874.0,7.069,4891036.599,14.205,3910383.0,8.45,17379292.0,10.894843,387816.0057,14.89008,15446742.0,53.24,684649.0,25.843307,3082482.082,42.575,1524605.0,,,46.495,189185.0,7.517,7466212.0,37.42,828762.0,59.96,602688.0,,,34.649402,4499002.0,41.635,601310.0,63.05,215019.0,107.95,914987.0,45.65,511217.0,19.73,551553.0,26.56,199050.0,12.893025,1196733.246,30.663929,3354726.0,38.965,263936.0,49.86,3026517.0,12.18375,4364.0,60.23083,3547418.0,,,,,22.14,333784.0,17.46,3136487.0,129.7,257295.0,,,13.955,702.9090909090909,,,6710.77,159609577.0,17
2012-05-03,62.57,1187347.0,30.5,96770.0,84.89,3192997.0,60.92,3638762.0,52.540832,2910632.612,71.68,5130666.0,53.16,1203762.0,30.866636,404622.4046,11.495623,8213143.279,66.039181,444846.0,,,,,26.584817,11882532.23,46.895,1025971.0,7.001914,8036317.397,14.33,3504503.0,8.438,15670356.0,10.981081,355179.0945,15.065515,17269859.0,53.41,537314.0,26.30664,2092046.092,41.11,2798907.0,,,46.48,173264.0,7.281,17920148.0,37.41,658971.0,59.81,604819.0,,,34.09662,5524156.0,42.055,561674.0,62.78,152599.0,106.6,928178.0,46.99,881255.0,19.83,388083.0,26.46,215560.0,13.09284,668051.4068,30.716354,3187428.0,38.82,227087.0,49.525,3645341.0,11.995,708.0,60.257037,3313172.0,,,,,22.105,262445.0,17.375,2474459.0,132.55,254740.0,,,13.905,802.1818181818181,,,6694.44,182210381.0,17
2012-05-04,61.7,996303.0,29.51,154318.0,83.97,2444941.0,59.49,3573842.0,51.17294,2560485.522,68.99,2956169.0,52.51,632791.0,30.293303,353076.3531,11.458226,8112904.619,64.214944,657588.0,,,,,26.457128,9594731.339,45.24,1088349.0,6.817785,6132479.543,13.98,4407739.0,8.456,18230767.0,10.775066,307197.9404,13.933957,11559308.0,53.31,481941.0,26.233307,1915195.915,38.565,1848456.0,,,45.8,87434.0,7.046,9074192.0,36.475,1183412.0,57.75,579653.0,,,32.903112,6089238.0,40.775,789830.0,59.89,226033.0,107.05,954256.0,45.255,961192.0,19.21,310860.0,26.305,310730.0,12.918002,504907.2571,30.692525,2960760.0,37.225,415490.0,48.12,3869364.0,11.925,5752.0,59.138901,3758101.0,,,,,21.575,245352.0,16.895,3274623.0,128.65,174900.0,,,13.855,901.4545454545454,,,6561.47,162528175.0,17
2012-05-07,62.86,884610.0,29.715,94068.0,84.24,2743253.0,58.98,4294599.0,51.350077,2027545.105,70.05,2454028.0,52.38,408767.0,30.303303,330021.33,11.82471,7825853.092,63.669461,611677.0,,,,,26.85722,7893917.519,44.83,1033492.0,6.710733,5403687.927,14.26,4530308.0,8.511,13291803.0,10.779857,170125.6266,13.955886,7418062.0,52.64,426493.0,25.779974,1348147.348,38.395,943161.0,,,45.505,51334.0,7.09,7207774.0,36.66,878434.0,58.99,410417.0,,,32.965929,4532012.0,40.45,544072.0,60.53,123520.0,107.8,886726.0,45.56,445175.0,19.335,242571.0,26.345,176000.0,12.942979,269181.7322,30.787843,2125599.0,37.5,207647.0,48.105,2305074.0,11.7375,7624.0,58.999134,2672200.0,,,,,21.48,240829.0,16.9,2191644.0,128.4,138533.0,,,12.935,1000.7272727272726,,,6569.48,136812523.0,17
2012-05-08,60.36,1004275.0,28.73,112165.0,83.23,2941913.0,57.46,3970056.0,50.513596,2445176.533,67.35,2917030.0,51.61,508692.0,30.066637,382455.3825,11.42083,5338578.014,61.880993,490633.0,,,,,26.184726,7489942.916,44.47,1185516.0,6.597972,6661307.589,14.14,6797902.0,8.563,20658453.0,10.870887,404498.1605,13.719048,8507529.0,53.05,462082.0,25.966641,1320754.321,37.485,1265569.0,,,44.955,144591.0,6.81,9332257.0,36.185,1451971.0,58.12,592940.0,,,32.036249,4756722.0,39.95,580686.0,59.85,215320.0,103.85,1065869.0,44.65,653008.0,18.525,393845.0,26.145,274140.0,13.087844,534935.3178,30.516186,2661704.0,36.71,291213.0,47.245,2676020.0,11.75,1980.0,58.064442,3224929.0,,,,,21.15,337666.0,16.45,3315353.0,126.35,122168.0,,,13.14,1100.0,,,6444.74,137198388.0,16
2012-05-09,61.48,1086894.0,29.09,158765.0,83.69,5474897.0,57.57,3999919.0,51.724033,3558307.887,67.7,2938800.0,52.27,492091.0,30.316636,523692.5237,11.600332,9470328.081,62.7484,583203.0,,,,,25.891041,9628516.593,43.72,1178678.0,6.442389,6933764.432,14.475,6982329.0,8.543,19958706.0,10.650499,338224.5567,13.526069,13416481.0,52.94,816910.0,25.713308,1529836.53,37.875,1186053.0,,,46.045,234462.0,6.639,12768970.0,36.355,2063793.0,61.83,1176683.0,,,32.120004,5439401.0,39.995,1436672.0,59.86,199011.0,104.4,1140366.0,44.4,685342.0,18.57,580712.0,26.405,281710.0,13.082849,625372.9072,30.649632,4530601.0,36.465,468182.0,48.015,3920276.0,11.7475,5068.0,58.440066,4394237.0,,,,,22.665,1012634.0,16.375,3487430.0,126.0,125911.0,,,13.16,1000.0,,,6475.31,188657752.0,16
2012-05-10,61.54,962769.0,28.85,105979.0,79.95,3781599.0,58.21,4550344.0,51.655147,3321113.307,66.24,4070960.0,51.53,374001.0,30.40997,305670.3057,11.675125,8257273.714,61.120894,994030.0,,,,,26.584817,10192013.75,45.425,1277245.0,6.551582,5699269.981,13.71,5431745.0,8.8,36985385.0,10.846932,220692.8539,13.767293,9849512.0,53.12,641328.0,25.903307,966189.9662,38.495,989079.0,,,45.345,97945.0,6.784,7568992.0,35.1,1743361.0,62.05,927257.0,,,32.132567,6221869.0,39.665,457866.0,59.58,121059.0,105.6,1098051.0,43.87,395216.0,18.825,1460114.0,26.39,266230.0,13.152784,773395.6563,30.192103,5279345.0,37.305,405635.0,48.005,3920431.0,11.25125,1192.0,59.147636,4111939.0,,,,,22.64,737197.0,16.615,2946010.0,124.45,106931.0,,,13.255,535.0,,,6518.0,185051674.0,17
2012-05-11,61.05,801872.0,28.625,146988.0,80.17,2361190.0,58.76,2771532.0,52.20624,2035163.272,67.6,2729961.0,52.45,294370.0,30.749969,440766.4408,11.645208,6501430.623,63.490614,632147.0,,,,,26.529485,10153007.99,45.075,1132510.0,6.606536,4651256.866,13.815,4147538.0,8.896,15683400.0,11.541634,990835.4606,13.881326,7919358.0,52.85,514504.0,25.966641,5191457.191,38.545,918333.0,,,45.98,125964.0,6.897,5750477.0,35.04,1201464.0,61.48,633663.0,,,32.857047,4778018.0,39.725,822154.0,60.01,158685.0,105.6,629105.0,43.8,373702.0,19.215,1128424.0,26.5,177030.0,13.227715,606871.5081,30.320783,2935028.0,36.58,364048.0,48.865,3982942.0,11.00625,9668.0,59.636821,2769603.0,,,,,23.5,920692.0,16.39,3702000.0,127.1,106370.0,,,13.49,70.0,,,6579.93,133524675.0,16
2012-05-14,60.09,988690.0,28.7,78995.0,77.15,3488044.0,57.69,3003165.0,50.690733,2862480.756,66.44,2222874.0,52.19,297636.0,30.313303,192993.193,11.331079,5731431.585,61.201375,420410.0,,,,,25.435618,8636927.615,45.07,1463764.0,6.439535,4941741.397,13.505,4202143.0,8.819,14735244.0,11.354783,314204.7585,13.613787,9024766.0,52.35,401428.0,25.366641,1841590.842,36.58,1189382.0,,,45.74,139208.0,6.666,7582351.0,34.94,1018006.0,58.16,851319.0,,,32.2582,4134470.0,39.3,867616.0,59.34,163685.0,103.85,789027.0,42.9,348538.0,18.58,466933.0,26.395,288740.0,13.132803,480168.7496,29.710745,2964996.0,35.5,320923.0,48.805,2665931.0,11.3725,3644.0,58.614775,3173635.0,,,,,23.1,428689.0,15.765,3994516.0,124.4,59272.0,,,13.31,61.666666666666664,,,6451.97,128710247.0,17
2012-05-15,61.09,1054291.0,29.03,56306.0,76.59,3273204.0,57.29,2913013.0,50.365982,2106475.493,66.17,2965273.0,52.59,404195.0,30.103303,335874.3359,10.740217,11812419.28,61.505415,433362.0,,,,,25.005732,9786178.37,45.2,1240404.0,6.211157,7516407.914,13.545,4186861.0,8.838,16988648.0,11.508097,336896.0373,13.420808,8878757.0,52.52,538761.0,25.573308,1820569.821,35.445,1208413.0,,,45.995,118672.0,6.687,7246570.0,35.0,1040432.0,57.27,613386.0,,,31.768234,4776981.0,38.205,1977640.0,59.91,206515.0,102.9,861487.0,42.6,373778.0,18.705,794138.0,26.305,207320.0,13.302645,494607.4098,29.248451,2852910.0,35.31,418309.0,48.12,3322923.0,11.375,6984.0,58.134326,3703623.0,,,,,22.935,507322.0,16.01,13108970.0,124.2,92966.0,,,13.35,53.33333333333333,,,6401.06,190599420.0,17
